"Matrícula";"Instituição";"Sexo";"Curso";"Turno";"Turma Atual";"Per. Let. Ingresso"
"20191ENG.MEC0060";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0073";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20201ENG.MEC0359";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";"20201.ENG.MEC.1";"2020/1"
"20191ENG.MEC0400";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0352";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20201ENG.MEC0081";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";"20201.ENG.MEC.1";"2020/1"
"20201ENG.MEC0189";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20201ENG.MEC0111";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20171ENG.MEC0298";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20191ENG.MEC0477";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENG.MEC0140";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0162";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20191ENG.MEC0213";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20181ENG.MEC0013";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20161ENG.MEC0098";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20181ENG.MEC0056";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0094";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20161ENG.MEC0101";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20181ENG.MEC0129";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0248";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0514";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20151ENG.MEC0130";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20191ENG.MEC0019";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENG.MEC0272";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20151ENG.MEC0360";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20201ENG.MEC0197";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20201ENG.MEC0278";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20192ENG.MEC0023";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2019/2"
"20162ENG.MEC0019";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/2"
"20201ENG.MEC0219";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20181ENG.MEC0390";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0302";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0310";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2017/1"
"20151ENG.MEC0386";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2015/1"
"20171ENG.MEC0387";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20161ENG.MEC0284";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20191ENG.MEC0051";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENG.MEC0515";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0200";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20191ENG.MEC0124";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENG.MEC0256";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0212";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20201ENG.MEC0405";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";"20201.ENG.MEC.1";"2020/1"
"20171ENG.MEC0360";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20161ENG.MEC0128";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2016/1"
"20181ENG.MEC0501";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2018/1"
"20201ENG.MEC0260";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20151ENG.MEC0262";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20151ENG.MEC0017";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20201ENG.MEC0057";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2020/1"
"20181ENG.MEC0404";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2018/1"
"20171ENG.MEC0417";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20171ENG.MEC0301";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20161ENG.MEC0187";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2016/1"
"20191ENG.MEC0388";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0484";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2017/1"
"20181ENG.MEC0315";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2018/1"
"20151ENG.MEC0041";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20201ENG.MEC0308";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2020/1"
"20201ENG.MEC0421";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20161ENG.MEC0330";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2016/1"
"20191ENG.MEC0523";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20161ENG.MEC0322";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20151ENG.MEC0092";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20181ENG.MEC0226";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0221";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20181ENG.MEC0145";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20161ENG.MEC0420";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2016/1"
"20171ENG.MEC0476";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20191ENG.MEC0469";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0247";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2017/1"
"20151ENG.MEC0122";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20201ENG.MEC0170";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20181ENG.MEC0153";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20161ENG.MEC0020";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20191ENG.MEC0280";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0243";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20181ENG.MEC0420";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2018/1"
"20182ENG.MEC0010";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/2"
"20151ENG.MEC0149";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20201ENG.MEC0090";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20191ENG.MEC0167";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20171ENG.MEC0182";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2017/1"
"20191ENG.MEC0027";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20181ENG.MEC0463";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20171ENG.MEC0328";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2017/1"
"20201ENG.MEC0154";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2020/1"
"20201ENG.MEC0413";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20181ENG.MEC0110";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20201ENG.MEC0235";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20181ENG.MEC0374";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0485";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENG.MEC0310";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0294";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20151ENG.MEC0106";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20171ENG.MEC0433";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20181ENG.MEC0137";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0426";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0448";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2020/1"
"20201ENG.MEC0383";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2020/1"
"20161ENG.MEC0152";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20171ENG.MEC0271";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2017/1"
"20171ENG.MEC0441";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20151ENG.MEC0157";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2015/1"
"20151ENG.MEC0335";"Campus Aracruz";"F";"Engenharia Mecânica";"Integral";;"2015/1"
"20161ENG.MEC0160";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20181ENG.MEC0196";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20181ENG.MEC0528";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20191ENG.MEC0183";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENG.MEC0116";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20151ENG.MEC0114";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20161ENG.MEC0055";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20161ENG.MEC0063";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20191ENG.MEC0086";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20181ENG.MEC0471";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20181ENG.MEC0498";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20161ENG.MEC0209";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2016/1"
"20181ENG.MEC0080";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2018/1"
"20201ENG.MEC0456";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20171ENG.MEC0280";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20172ENG.MEC0022";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2017/2"
"20191ENG.MEC0450";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20201ENG.MEC0251";"Campus Aracruz";"M";"Engenharia Mecânica";"Integral";;"2020/1"
"20171LQUIM0461";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20111LQUIM0220";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2011/1"
"20191LQUIM0423";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20161LQUIM0448";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2016/1"
"20111LQUIM0239";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20111.LQUIM.1Nteste";"2011/1"
"20171LQUIM0143";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2017/1"
"20191LQUIM0180";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/1"
"20181LQUIM0108";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20181LQUIM0060";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20111LQUIM0077";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";"20111.LQUIM.1Nteste";"2011/1"
"20201LQUIM0076";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2020/1"
"20201LQUIM0289";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20201LQUIM0149";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20201LQUIM0270";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20171LQUIM0020";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2017/1"
"20111LQUIM0140";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2011/1"
"20171LQUIM0232";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20191LQUIM0318";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20201LQUIM0181";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2020/1"
"20171LQUIM0283";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20161LQUIM0111";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2016/1"
"20171LQUIM0186";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0246";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20181LQUIM0370";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20201LQUIM0114";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20201LQUIM0165";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20171LQUIM0275";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0203";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20201LQUIM0130";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20201LQUIM0033";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2020/1"
"20161LQUIM0090";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2016/1"
"20181LQUIM0140";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2018/1"
"20191LQUIM0482";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20201LQUIM0190";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20191LQUIM0164";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/1"
"20171LQUIM0453";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0041";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20181LQUIM0086";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2018/1"
"20171LQUIM0038";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0335";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20181LQUIM0345";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20192LQUIM0014";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/2"
"20191LQUIM0377";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20171LQUIM0135";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20192LQUIM0022";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/2"
"20161LQUIM0014";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2016/1"
"20151LQUIM0238";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2015/1"
"20202LQUIM0015";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/2"
"20191LQUIM0334";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20151LQUIM0351";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2015/1"
"20151LQUIM0319";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2015/1"
"20181LQUIM0175";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20191LQUIM0458";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/1"
"20192LQUIM0030";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/2"
"20171LQUIM0208";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0343";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2020/1"
"20191LQUIM0300";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20111LQUIM0425";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20111.LQUIM.1Nteste";"2011/1"
"20141LQUIM0443";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2014/1"
"20201LQUIM0106";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20181LQUIM0205";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2018/1"
"20181LQUIM0221";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20191LQUIM0393";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/1"
"20171LQUIM0062";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0327";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20161LQUIM0057";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2016/1"
"20162LQUIM0012";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2016/2"
"20151LQUIM0343";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2015/1"
"20162LQUIM0039";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2016/2"
"20201LQUIM0238";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20102LQUIM0035";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2010/2"
"20161LQUIM0200";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2016/1"
"20181LQUIM0132";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20201LQUIM0297";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2020/1"
"20201LQUIM0157";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20191LQUIM0032";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20201LQUIM0025";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20181LQUIM0426";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2018/1"
"20161LQUIM0049";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2016/1"
"20191LQUIM0555";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20171LQUIM0305";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0378";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20181LQUIM0302";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20191LQUIM0326";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2019/1"
"20161LQUIM0499";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2016/1"
"20151LQUIM0408";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2015/1"
"20141LQUIM0338";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2014/1"
"20171LQUIM0321";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20201LQUIM0122";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";"20201.LQUIM.1N";"2020/1"
"20151LQUIM0432";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2015/1"
"20171LQUIM0127";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20151LQUIM0297";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2015/1"
"20201LQUIM0084";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20191LQUIM0342";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/1"
"20181LQUIM0230";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2018/1"
"20171LQUIM0151";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20171LQUIM0240";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2017/1"
"20181LQUIM0159";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2018/1"
"20151LQUIM0203";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2015/1"
"20161LQUIM0405";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2016/1"
"20201LQUIM0262";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20201LQUIM0173";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2020/1"
"20121LQUIM0422";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2012/1"
"20192LQUIM0049";"Campus Aracruz";"M";"Licenciatura em Química";"Noturno";;"2019/2"
"20141LQUIM0109";"Campus Aracruz";"F";"Licenciatura em Química";"Noturno";;"2014/1"
